study,domain,domain_abbr,sub_domain,source,metric,atlas,table_name,table_label,url_docs,url_deap,url_score,n_total,n_admin,n_item,n_derived,n_score,type,00S,00A,00M,01A,01M,02A,02M,03A,03M,04A,04M,05A,05M,06A,C01,C02,C03,C04,C05,C06,C07,S01,S02,S03,S04,S05
Core,Mental Health,mh,Psychosocial,Youth,,,mh_y_kbi,KSADS - Background Items [Youth],/documentation/non_imaging/mh.html#mh_y_kbi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22KSADS%20-%20Background%20Items%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,62,11,51,,,dynamic,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
Core,Mental Health,ksads_p,Sleep,Parent,,,mh_p_ksads__sleep,KSADS - Sleep Problems [Parent],/documentation/non_imaging/mh.html#mh_p_ksads__sleep,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22KSADS%20-%20Sleep%20Problems%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,,4,,,,4,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Mental Health,ksads_y,Sleep,Youth,,,mh_y_ksads__sleep,KSADS - Sleep Problems [Youth],/documentation/non_imaging/mh.html#mh_y_ksads__sleep,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22KSADS%20-%20Sleep%20Problems%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,4,,,,4,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Mental Health,mh,Social,Parent,,,mh_p_ssrs,Short Social Responsiveness Scale [Parent],/documentation/non_imaging/mh.html#mh_p_ssrs,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22Short%20Social%20Responsiveness%20Scale%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,https://software.nbdc-datahub.org/ABCDscores/reference/index.html#short-social-responsiveness-scale-parent-,16,3,11,,2,dynamic,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,
Core,Mental Health,mh,Social,Youth,,,mh_y_cb,Cyberbullying [Youth],/documentation/non_imaging/mh.html#mh_y_cb,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Cyberbullying%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,16,8,8,,,dynamic,,,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
Core,Mental Health,ksads_p,Stress,Parent,,,mh_p_ksads__ptsd,KSADS - Post-Traumatic Stress Disorder [Parent],/documentation/non_imaging/mh.html#mh_p_ksads__ptsd,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22KSADS%20-%20Post-Traumatic%20Stress%20Disorder%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Mental Health,mh,Stress,Parent,,,mh_p_ple,Life Events [Parent],/documentation/non_imaging/mh.html#mh_p_ple,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22Life%20Events%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,https://software.nbdc-datahub.org/ABCDscores/reference/index.html#life-events-parent-,222,3,171,,48,dynamic,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
Core,Mental Health,mh,Stress,Parent,,,mh_p_pss,Perceived Stress Scale [Parent],/documentation/non_imaging/mh.html#mh_p_pss,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22Perceived%20Stress%20Scale%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,,13,3,10,,,dynamic,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,
Core,Mental Health,ksads_y,Stress,Youth,,,mh_y_ksads__ptsd,KSADS - Post-Traumatic Stress Disorder [Youth],/documentation/non_imaging/mh.html#mh_y_ksads__ptsd,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22KSADS%20-%20Post-Traumatic%20Stress%20Disorder%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,
Core,Mental Health,mh,Stress,Youth,,,mh_y_ple,Life Events [Youth],/documentation/non_imaging/mh.html#mh_y_ple,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Life%20Events%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,https://software.nbdc-datahub.org/ABCDscores/reference/index.html#life-events-youth-,218,3,167,,48,dynamic,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
Core,Mental Health,mh,Temperament/Personality,Parent,,,mh_p_eatq,Early Adolescent Temperament Questionnaire [Parent],/documentation/non_imaging/mh.html#mh_p_eatq,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22Early%20Adolescent%20Temperament%20Questionnaire%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,https://software.nbdc-datahub.org/ABCDscores/reference/index.html#early-adolescent-temperament-questionnaire-parent-,91,3,62,,26,dynamic,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,
Core,Mental Health,mh,Temperament/Personality,Youth,,,mh_y_bisbas,The Behavioral Inhibition System/Behavioral Activation System Scales [Youth],/documentation/non_imaging/mh.html#mh_y_bisbas,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22The%20Behavioral%20Inhibition%20System%2FBehavioral%20Activation%20System%20Scales%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,https://software.nbdc-datahub.org/ABCDscores/reference/index.html#the-behavioral-inhibition-system-behavioral-activation-system-scales-youth-,36,3,21,,12,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Mental Health,mh,Temperament/Personality,Youth,,,mh_y_upps,"Urgency, Premeditation, Perseverance, Sensation Seeking, Positive Urgency, Impulsive Behavior Scale (Short Version) [Youth]",/documentation/non_imaging/mh.html#mh_y_upps,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Urgency%2C%20Premeditation%2C%20Perseverance%2C%20Sensation%20Seeking%2C%20Positive%20Urgency%2C%20Impulsive%20Behavior%20Scale%20%28Short%20Version%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,https://software.nbdc-datahub.org/ABCDscores/reference/index.html#urgency-premeditation-perseverance-sensation-seeking-positive-urgency-impulsive-behavior-scale-short-version-youth-,33,3,20,,10,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Mental Health,ksads_p,Tics,Parent,,,mh_p_ksads__tic,KSADS - Tic Disorders [Parent],/documentation/non_imaging/mh.html#mh_p_ksads__tic,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22KSADS%20-%20Tic%20Disorders%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,,17,,,,17,dynamic,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,
Core,Neurocognition,nc,Administrative,Youth,,,nc_y_ehis,Edinburgh Handedness Inventory (Short Form) [Youth],/documentation/non_imaging/nc.html#nc_y_ehis,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Edinburgh%20Handedness%20Inventory%20%28Short%20Form%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,https://software.nbdc-datahub.org/ABCDscores/reference/index.html#edinburgh-handedness-inventory-short-form-youth-,8,2,4,,2,dynamic,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,
Core,Neurocognition,nc,Administrative,Youth,,,nc_y_svs,Snellen Vision Screener [Youth],/documentation/non_imaging/nc.html#nc_y_svs,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Snellen%20Vision%20Screener%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,6,2,4,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Neurocognition,nc,Questionnaire,Parent,,,nc_p_bdefs,Barkley Deficits in Executive Functioning Scale [Parent],/documentation/non_imaging/nc.html#nc_p_bdefs,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22Barkley%20Deficits%20in%20Executive%20Functioning%20Scale%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,https://software.nbdc-datahub.org/ABCDscores/reference/index.html#barkley-deficits-in-executive-functioning-scale-parent-,26,3,20,,3,dynamic,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_bird,Behavioral Indicator of Resiliency to Distress Task [Youth],/documentation/non_imaging/nc.html#nc_y_bird,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Behavioral%20Indicator%20of%20Resiliency%20to%20Distress%20Task%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,34,17,8,,9,dynamic,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_cct,Cash Choice Task [Youth],/documentation/non_imaging/nc.html#nc_y_cct,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Cash%20Choice%20Task%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,3,2,1,,,dynamic,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_ddis,Delay Discounting [Youth],/documentation/non_imaging/nc.html#nc_y_ddis,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Delay%20Discounting%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,36,18,,,18,dynamic,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_est,Emotional Stroop Task [Youth],/documentation/non_imaging/nc.html#nc_y_est,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Emotional%20Stroop%20Task%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,57,19,,,38,dynamic,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_flnkr,Flanker Task [Youth],/documentation/non_imaging/nc.html#nc_y_flnkr,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Flanker%20Task%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,29,14,,,15,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_gdt,Game of Dice [Youth],/documentation/non_imaging/nc.html#nc_y_gdt,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Game%20of%20Dice%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,26,16,,,10,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_lmt,Little Man Task [Youth],/documentation/non_imaging/nc.html#nc_y_lmt,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Little%20Man%20Task%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,65,16,,,49,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_nihtb,NIH Toolbox [Youth],/documentation/non_imaging/nc.html#nc_y_nihtb,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22NIH%20Toolbox%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,163,94,,,69,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_ravlt,Rey Auditory Verbal Learning Test [Youth],/documentation/non_imaging/nc.html#nc_y_ravlt,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Rey%20Auditory%20Verbal%20Learning%20Test%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,35,11,,,24,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_sit,Social Influence Task [Youth],/documentation/non_imaging/nc.html#nc_y_sit,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Social%20Influence%20Task%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,26,11,,,15,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_smarte,Stanford Mental Arithmetic Response Time Evaluation [Youth],/documentation/non_imaging/nc.html#nc_y_smarte,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Stanford%20Mental%20Arithmetic%20Response%20Time%20Evaluation%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,66,14,,,52,dynamic,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,
Core,Neurocognition,nc,Task,Youth,,,nc_y_wisc,Wechsler Intelligence Scale for Children (5th Ed.) - Matrix Reasoning [Youth],/documentation/non_imaging/nc.html#nc_y_wisc,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Wechsler%20Intelligence%20Scale%20for%20Children%20%285th%20Ed.%29%20-%20Matrix%20Reasoning%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,36,,34,,2,dynamic,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,
Core,Novel Technologies,nt,Actigraphy,Parent,,,nt_p_fitbp,Fitbit - Pre/Post-Assessment Survey (Pilot) [Parent],/documentation/non_imaging/nt.html#nt_p_fitbp,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22Fitbit%20-%20Pre%2FPost-Assessment%20Survey%20%28Pilot%29%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,,77,4,73,,,dynamic,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
Core,Novel Technologies,nt,Actigraphy,Parent,,,nt_p_fitbq,Fitbit - Pre/Post-Assessment Survey [Parent],/documentation/non_imaging/nt.html#nt_p_fitbq,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22Fitbit%20-%20Pre%2FPost-Assessment%20Survey%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,,54,6,48,,,dynamic,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,
Core,Novel Technologies,nt,Actigraphy,Youth,,,nt_y_fitbp,Fitbit - Pre/Post-Assessment Survey (Pilot) [Youth],/documentation/non_imaging/nt.html#nt_y_fitbp,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Fitbit%20-%20Pre%2FPost-Assessment%20Survey%20%28Pilot%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,53,4,49,,,dynamic,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
Core,Novel Technologies,nt,Actigraphy,Youth,,,nt_y_fitbq,Fitbit - Pre/Post-Assessment Survey [Youth],/documentation/non_imaging/nt.html#nt_y_fitbq,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Fitbit%20-%20Pre%2FPost-Assessment%20Survey%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,23,5,18,,,dynamic,,,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Novel Technologies,nt,Screen Use,Parent,,,nt_p_earsp,EARS - Pre/Post-Assessment Survey (Pilot) [Parent],/documentation/non_imaging/nt.html#nt_p_earsp,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22EARS%20-%20Pre%2FPost-Assessment%20Survey%20%28Pilot%29%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,,95,4,91,,,dynamic,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,
Core,Novel Technologies,nt,Screen Use,Parent,,,nt_p_earsq,EARS - Post-Assessment Survey [Parent],/documentation/non_imaging/nt.html#nt_p_earsq,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22EARS%20-%20Post-Assessment%20Survey%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,,35,3,32,,,dynamic,,,,,,,,,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
Core,Novel Technologies,nt,Screen Use,Parent,,,nt_p_stq,Parent Screen Time Questionnaire [Parent],/documentation/non_imaging/nt.html#nt_p_stq,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22Parent%20Screen%20Time%20Questionnaire%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,,49,3,46,,,dynamic,,,,,,,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,,,
Core,Novel Technologies,nt,Screen Use,Parent,,,nt_p_yst,Screen Time Questionnaire [Parent],/documentation/non_imaging/nt.html#nt_p_yst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22Screen%20Time%20Questionnaire%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,https://software.nbdc-datahub.org/ABCDscores/reference/index.html#screen-time-questionnaire-parent-,52,3,43,,6,dynamic,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
Core,Novel Technologies,nt,Screen Use,Youth,,,nt_y_earsadm,EARS - Administrative Information [Youth],/documentation/non_imaging/nt.html#nt_y_earsadm,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22EARS%20-%20Administrative%20Information%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,7,7,,,,dynamic,,,,,,,,,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
Core,Novel Technologies,nt,Screen Use,Youth,,,nt_y_earsapp,EARS - Device Usage Statistics (App Usage) [Youth],/documentation/non_imaging/nt.html#nt_y_earsapp,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22EARS%20-%20Device%20Usage%20Statistics%20%28App%20Usage%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,319,5,,,314,dynamic,,,,,,,,,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
Core,Novel Technologies,nt,Screen Use,Youth,,,nt_y_earskey,EARS - Device Usage Statistics (Keyboard Input) [Youth],/documentation/non_imaging/nt.html#nt_y_earskey,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22EARS%20-%20Device%20Usage%20Statistics%20%28Keyboard%20Input%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,1375,5,,,1370,dynamic,,,,,,,,,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
Core,Novel Technologies,nt,Screen Use,Youth,,,nt_y_earsp,EARS - Pre/Post-Assessment Survey (Pilot) [Youth],/documentation/non_imaging/nt.html#nt_y_earsp,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22EARS%20-%20Pre%2FPost-Assessment%20Survey%20%28Pilot%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,53,4,49,,,dynamic,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,
Core,Novel Technologies,nt,Screen Use,Youth,,,nt_y_earsplt,EARS - Device Usage Statistics (Pilot) [Youth],/documentation/non_imaging/nt.html#nt_y_earsplt,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22EARS%20-%20Device%20Usage%20Statistics%20%28Pilot%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,373,5,,,368,dynamic,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,
Core,Novel Technologies,nt,Screen Use,Youth,,,nt_y_earsq,EARS - Post-Assessment Survey [Youth],/documentation/non_imaging/nt.html#nt_y_earsq,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22EARS%20-%20Post-Assessment%20Survey%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,24,2,22,,,dynamic,,,,,,,,,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
Core,Novel Technologies,nt,Screen Use,Youth,,,nt_y_stq,Screen Time Questionnaire [Youth],/documentation/non_imaging/nt.html#nt_y_stq,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Screen%20Time%20Questionnaire%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,https://software.nbdc-datahub.org/ABCDscores/reference/index.html#screen-time-questionnaire-youth-,181,3,174,,4,dynamic,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
Core,Physical Health,ph,Anthropometrics & Vitals,Parent,,,ph_p_anthr,Anthropometrics [Parent],/documentation/non_imaging/ph.html#ph_p_anthr,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Parent%22%2C%22Anthropometrics%20%5BParent%5D%22%5D%5D#/my-datasets/create-dataset,,13,3,10,,,dynamic,,,,,,,,TRUE,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,
